id,state,county_name,media_market,gender,political_party,education_area,age,gender_female,gender_male,income,maritalstatus_single,maritalstatus_married,length_of_residence,has_children,number_of_children,is_homeowner,is_renter,level_of_education,religion_catholic,religion_christian,donor_political_org,donor_liberal_org,donor_conservative_org,donor_religious_org,donor_health_org,occupation_blue_collar,occupation_farmer,occupation_professional_technical,occupation_retired,purchases_apparel,purchases_book,purchases_electronic,purchases_boat,purchases_luxuryitems,has_a_cat,interests_environment,interests_outdoorgarden,interests_outdoorsport,interests_guns,interests_golf,interests_investing,interests_veteranaffairs,ethnicity_afam,ethnicity_latino,ethnicity_asian,ethnicity_white,ethnicity_other,health_insurance
e65b5f361d105ebe9495fd412cfdce89,TX,montgomery,houston tx,F,I,02-Medium Education Area,50,1,0,300,0,1,18,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Red
13c8b84f17b0302def1d6ca2bc0d77d0,TX,wharton,houston tx,M,D,03-Low Education Area,33,0,1,30,1,0,3,1,1,0,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
1ab4f9a6f1c670b2a5520e9c78b43f55,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,58,1,0,87,0,1,4,0,0,1,0,some college,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
8db7852eaa370298eba8d3078688da15,TX,harris,houston tx,M,D,02-Medium Education Area,50,0,1,87,0,1,9,1,4,0,1,high school,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
71383ea7fd77442ed7003c19aa417c2a,TX,williamson,austin tx,M,D,03-Low Education Area,62,0,1,300,0,1,24,0,0,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
1f61ccba380a9d5743af2c65ca1a7e4c,TX,dallas,dallas-ft.worth tx,F,R,02-Medium Education Area,59,1,0,62,0,1,4,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
f08890d532a5ac90564cb69a23d044cc,TX,dallas,dallas-ft.worth tx,F,R,01-High Education Area,61,1,0,62,0,1,15,1,1,1,0,post graduate,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Red
6d79a6ef9808401f0e298c15ddaccf02,TX,brazoria,houston tx,F,R,03-Low Education Area,62,1,0,87,0,1,5,1,0,1,0,some college,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
61047bae2ace27a4a788abee441a4fdd,TX,travis,austin tx,M,R,01-High Education Area,52,0,1,162,0,1,2,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
f62303d26d9e7cb5e5129c62f1df54ee,TX,fort bend,houston tx,F,D,01-High Education Area,24,1,0,300,0,1,5,1,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
21780f0cef52fb71a6d528dff7491159,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,35,0,1,300,0,1,24,1,1,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
c29ff9a77178701ce25822617fcc127d,TX,tarrant,dallas-ft.worth tx,M,D,02-Medium Education Area,40,0,1,62,0,1,4,1,6,0,1,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Red
dbfe9d8b271cbab6f9487584a867ed1e,TX,collin,dallas-ft.worth tx,F,R,02-Medium Education Area,53,1,0,30,0,1,0,1,0,0,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
50d6e9a4eb0bf79dba1c29011423f012,TX,nueces,corpus christi tx,M,D,01-High Education Area,22,0,1,87,0,1,13,1,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
ce7104ac6b9d9198c9940095804e14cf,TX,llano,austin tx,F,R,02-Medium Education Area,56,1,0,112,0,1,1,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
fc0c147efa082297e60998e4b9510d41,TX,cameron,harlingen-weslaco-brownsville-mcallen tx,M,D,03-Low Education Area,25,0,1,87,0,1,5,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
e821913e341bb9274acc2281b68e84da,TX,dawson,lubbock tx,M,D,03-Low Education Area,40,0,1,62,0,1,24,0,0,1,0,high school,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
b72dd2bf9d8a538b0a3ef93a2ee7c456,TX,dallas,dallas-ft.worth tx,M,R,02-Medium Education Area,22,0,1,137,0,1,15,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
d77fd41e4106562ff06f07925ba01483,TX,hopkins,dallas-ft.worth tx,F,R,03-Low Education Area,55,1,0,8,0,1,0,0,0,0,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
cb502ac27506f57293fbcabd9a0d3f71,TX,tarrant,dallas-ft.worth tx,M,I,02-Medium Education Area,41,0,1,62,0,1,2,1,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
dd26f5e9851be2d805ba4a9824fc8bec,TX,harris,houston tx,F,D,03-Low Education Area,43,1,0,40,1,0,2,1,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Uninsured
6eb4c0e83679703b8bbfe51ad060ff39,TX,montgomery,houston tx,F,R,03-Low Education Area,54,1,0,87,0,1,1,1,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
16ecf53f835349cbd8dfd0912944768f,TX,cameron,harlingen-weslaco-brownsville-mcallen tx,F,D,01-High Education Area,44,1,0,87,0,1,3,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,Health Insurance Plan Blue
ca748bef4c7d3218bbf7871937a93bfc,TX,collin,dallas-ft.worth tx,F,D,01-High Education Area,49,1,0,62,0,1,15,0,0,1,0,high school,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
087d52ef90b46b1bc0b5eeeb24bc02fd,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,32,1,0,62,0,1,27,1,1,1,0,no hs degree,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,Health Insurance Plan Red
2df1216085e88e29f8810c6a9f5d00b6,TX,harris,houston tx,M,R,01-High Education Area,19,0,1,336,0,1,7,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
8e15b067f2a62074781d261297bb2f3b,TX,bell,waco-temple-bryan tx,F,D,02-Medium Education Area,60,1,0,87,0,1,3,1,2,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
f18a9dfc64e89b501eb7ec48bff84c34,TX,denton,dallas-ft.worth tx,F,R,01-High Education Area,47,1,0,225,0,1,13,1,1,1,0,bach degree,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
0eed7478d3082475aad432804082a4e9,TX,travis,austin tx,M,D,01-High Education Area,49,0,1,137,0,1,10,1,1,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
9415d4f47a9ce2280f1ffc0569d6e989,TX,orange,beaumont-port arthur tx,M,I,02-Medium Education Area,24,0,1,87,0,1,17,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Uninsured
1cb69a9a8b359d25b145761f33735992,TX,tarrant,dallas-ft.worth tx,F,R,02-Medium Education Area,28,1,0,112,0,1,1,0,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
37ea957bbe9306ea9c05c1844c56d5c0,TX,harris,houston tx,M,R,01-High Education Area,40,0,1,162,0,1,3,1,1,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
3d119b15ec096f08cf2d3ba697a86663,TX,travis,austin tx,M,D,01-High Education Area,26,0,1,300,0,1,0,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,Uninsured
87ca7b14a796a3b1702d114724a87db3,TX,ector,odessa-midland tx,F,R,03-Low Education Area,41,1,0,92,0,1,,1,0,0,1,bach degree,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
8ec13a39a7f4d47ce9e8c11676a6e0ce,TX,hopkins,dallas-ft.worth tx,M,R,03-Low Education Area,56,0,1,62,0,1,2,0,0,0,1,bach degree,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
eb3b2adeeaf85c5279dac1ff6800bdd0,TX,harris,houston tx,M,D,03-Low Education Area,51,0,1,30,1,0,11,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Red
b93e4b43f8343fc62b2ba872b1ce25db,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,25,1,0,20,0,1,2,1,0,0,1,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
8797671882c043b721ccfdfd6046d441,TX,galveston,houston tx,F,R,02-Medium Education Area,31,1,0,137,0,1,7,1,1,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
e284126be8249aa10b5bb9188e6c43e2,TX,tarrant,dallas-ft.worth tx,F,D,02-Medium Education Area,53,1,0,87,1,0,1,1,1,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Red
bab54cb387b294467ee4ab7ad0ed5600,TX,harris,houston tx,F,D,03-Low Education Area,53,1,0,85,1,0,17,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
e63f8254b04ce62ae2a72293e0b54de8,TX,kerr,san antonio tx,F,D,03-Low Education Area,47,1,0,40,0,1,16,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
39b324a7d7b15ba86f7dcd1d5dd60c5b,TX,bexar,san antonio tx,F,D,01-High Education Area,48,1,0,87,0,1,9,1,0,1,0,no hs degree,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Uninsured
5bff464bd37ff2e2f27e279cddba5f8e,TX,harris,houston tx,M,D,03-Low Education Area,57,0,1,30,1,0,12,0,0,0,1,some college,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
53858ed19dc30522dd98513d64c04213,TX,mclennan,waco-temple-bryan tx,F,R,01-High Education Area,59,1,0,87,0,1,21,1,1,1,0,some college,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Red
75ccf50cfae82724147855c09c62f73a,TX,kleberg,corpus christi tx,F,D,01-High Education Area,47,1,0,8,1,0,3,1,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
f137a3c3afa5c786aa16b20b59063cd8,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,44,1,0,30,0,1,3,1,1,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
91bd84ab9bb1c535386537729b4ef3ea,TX,travis,austin tx,M,D,03-Low Education Area,36,0,1,8,0,1,16,1,0,1,0,high school,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,Uninsured
d90d16c93cecaab794e46d7e7c26ee4d,TX,fort bend,houston tx,M,R,01-High Education Area,53,0,1,300,0,1,7,1,0,1,0,post graduate,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
4b231b18868ef071626f4eead331684f,TX,orange,beaumont-port arthur tx,M,R,03-Low Education Area,40,0,1,112,0,1,17,1,0,1,0,no hs degree,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
ed44f911b380b684056e5c199d32395f,TX,harris,houston tx,F,D,02-Medium Education Area,56,1,0,87,0,1,5,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,Health Insurance Plan Red
af0c2e977e7d8f919dd3b3bd657d624c,TX,wichita,wichita falls tx & lawton ok,M,D,03-Low Education Area,36,0,1,112,0,1,7,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
707cfdd57b8e493d3b38a97e423d1486,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,46,1,0,62,0,1,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
e08840548929784e6f61cd85c0fc145e,TX,dallas,dallas-ft.worth tx,F,D,01-High Education Area,48,1,0,225,1,0,2,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
b8faa5c87c737ac525f8c2687d561fba,TX,bexar,san antonio tx,F,D,03-Low Education Area,62,1,0,87,0,1,6,1,1,1,0,no hs degree,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Health Insurance Plan Blue
2774bf48fb55bd2f0ffcae19ec9dfed0,TX,fort bend,houston tx,M,R,03-Low Education Area,60,0,1,187,0,1,2,1,0,1,0,post graduate,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,Health Insurance Plan Blue
f806b26721e718d53ba4b680b6f90ae7,TX,harris,houston tx,M,R,02-Medium Education Area,29,0,1,62,0,1,11,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
5a879fa9b86ac897e70054fe74762a9f,TX,harris,houston tx,F,R,03-Low Education Area,64,1,0,162,0,1,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
d0b2f0806924bb0bab526d8d67be8580,TX,fort bend,houston tx,F,I,01-High Education Area,38,1,0,62,0,1,1,1,1,1,0,bach degree,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
8264a344883e6c4a03960cbcf9130e2d,TX,scurry,abilene-sweetwater tx,M,R,02-Medium Education Area,24,0,1,20,0,1,18,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
4e7b3d2389476452bf30d35e5db478ed,TX,harris,houston tx,F,D,03-Low Education Area,32,1,0,62,1,0,26,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
95bd336da8cded06d6199bce46836a62,TX,el paso,el paso tx (las cruces nm),F,D,02-Medium Education Area,54,1,0,62,0,1,18,1,0,1,0,some college,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,Health Insurance Plan Blue
531b6115854105bf07b8a8dc037c830e,TX,collin,dallas-ft.worth tx,M,R,01-High Education Area,48,0,1,62,0,1,3,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
d37442ebc96ff6e1a5044c171644b4af,TX,collin,dallas-ft.worth tx,M,R,01-High Education Area,52,0,1,87,0,1,4,1,3,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Red
c7e42a70e7a3a3121bcb2c923d7c6c4b,TX,kerr,san antonio tx,F,I,02-Medium Education Area,44,1,0,62,0,1,11,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
e39e555411f420389612d68d4c2074d8,TX,dallas,dallas-ft.worth tx,F,R,01-High Education Area,39,1,0,20,0,1,2,1,4,1,0,some college,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Red
23d1bcbc40a7e238fe738fc6f99bad4d,TX,harris,houston tx,F,I,02-Medium Education Area,49,1,0,87,1,0,6,1,0,0,1,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
646019260c23d5c9b572514d6168526a,TX,montgomery,houston tx,M,R,02-Medium Education Area,29,0,1,112,0,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
0ed09d2d28cd08d3879d0b2971545b05,TX,cameron,harlingen-weslaco-brownsville-mcallen tx,F,I,03-Low Education Area,25,1,0,30,0,1,27,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
7aa98ebf1c957161e07ec51ee58cce87,TX,liberty,houston tx,F,R,03-Low Education Area,22,1,0,8,1,0,2,0,0,0,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
fbf7a8a9add58d3eb1ca21c90da2f4c8,TX,kendall,san antonio tx,M,R,01-High Education Area,56,0,1,62,0,1,2,1,3,0,1,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
94304ac60d32aedf22e4b9ffd673c8ac,TX,galveston,houston tx,F,D,01-High Education Area,36,1,0,112,1,0,12,1,1,1,0,some college,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Health Insurance Plan Red
9067b2bd36eac2551e2ac485b6fb8b19,TX,taylor,abilene-sweetwater tx,F,R,01-High Education Area,28,1,0,87,0,1,4,1,0,1,0,post graduate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6c85203809074efc8cd3e869616b4f06,TX,harris,houston tx,F,D,03-Low Education Area,51,1,0,62,0,1,10,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
3f3d0b0c1a6c2a4254b4b220f7073f96,TX,harris,houston tx,F,R,01-High Education Area,42,1,0,225,0,1,12,1,3,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
eca4d4eda44a54ac975c478c80ab46ee,TX,collin,dallas-ft.worth tx,M,R,01-High Education Area,54,0,1,187,0,1,7,1,2,1,0,post graduate,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Health Insurance Plan Red
319e6df5dc3221f0a3d8d4ca748cd189,TX,bell,waco-temple-bryan tx,M,I,02-Medium Education Area,30,0,1,112,0,1,2,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
05d8dcf9d0c88db53adf9ddff1e53717,TX,harris,houston tx,M,I,03-Low Education Area,33,0,1,8,0,1,1,1,1,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
c6f0dda91ff88c1fb190a131f93c5c9e,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,62,1,0,62,0,1,2,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
cdf1236dbdd5c896107e4ea5a27f9c58,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,47,0,1,300,0,1,0,1,2,1,0,high school,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
5b58e42bccea89d9e53e85cf539a2582,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,55,1,0,8,0,1,20,0,0,1,0,high school,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Uninsured
e98f6bc5556c17378cc48ede57fea1f5,TX,webb,laredo tx,M,D,01-High Education Area,43,0,1,87,0,1,8,1,1,1,0,some college,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
65db4a66951684089b7126ccfd75c48a,TX,harris,houston tx,M,R,01-High Education Area,33,0,1,137,0,1,13,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
9c9fd5ddc8711eb3b0b75121cba201ca,TX,brazoria,houston tx,M,R,03-Low Education Area,25,0,1,62,1,0,26,0,0,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
597d715f31678e5efa920c12d4bccf65,TX,dallas,dallas-ft.worth tx,M,I,01-High Education Area,48,0,1,112,0,1,13,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
269ad007ad9daf1a29fa94e7e36b5a11,TX,mclennan,waco-temple-bryan tx,F,I,01-High Education Area,22,1,0,87,0,1,9,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
4dbd8c05cfdc5b4f2b7972091556265c,TX,montgomery,houston tx,F,R,01-High Education Area,48,1,0,300,0,1,5,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
3a826ff1861f41d9c111d5cf511e57dd,TX,harris,houston tx,M,D,03-Low Education Area,55,0,1,24,0,1,,0,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
724dbffe4d3c086a315b9cb2b2e43316,TX,denton,dallas-ft.worth tx,F,R,01-High Education Area,60,1,0,300,1,0,1,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
e2c26dd9118a2eb30e48a7f9b60e3660,TX,bowie,shreveport la,F,I,03-Low Education Area,62,1,0,87,0,1,7,0,0,1,0,some college,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
8f8cc0f14814407b0092b99ff4c33f22,TX,coryell,waco-temple-bryan tx,F,I,02-Medium Education Area,27,1,0,40,0,1,1,1,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
98b42f03281f2c948a5891367657ba5b,TX,kaufman,dallas-ft.worth tx,F,R,02-Medium Education Area,49,1,0,87,0,1,4,1,0,1,0,high school,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
eaf8d8662e4900ac8dad322431172e55,TX,waller,houston tx,F,R,02-Medium Education Area,22,1,0,62,0,1,21,1,1,1,0,no hs degree,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
